datadate,fyearq,fqtr,tic,conm,atq,ceqq,cheq,chq,cshoq,dlcq,dpq,intanq,ltq,niq,pstkq,pstkrq,seqq,txditcq,xsgaq,capxy,epspxy,costat,mkvaltq,sic
20201231,2021.0,2.0,CLX,CLOROX CO/DE,6855.0,1184.0,732.0,732.0,125.724,361.0,53.0,2852.0,5475.0,259.0,0.0,0.0,1184.0,128.0,496.0,151.0,5.34,A,25386.1901,2842.0
20210331,2021.0,3.0,CLX,CLOROX CO/DE,6441.0,743.0,492.0,492.0,124.36,374.0,53.0,2514.0,5503.0,-61.0,0.0,0.0,743.0,77.0,469.0,232.0,4.86,A,23986.5568,2842.0
20210630,2021.0,4.0,CLX,CLOROX CO/DE,6334.0,411.0,319.0,319.0,122.78,386.0,54.0,2493.0,5742.0,97.0,0.0,0.0,411.0,67.0,529.0,331.0,5.66,A,22089.3498,2842.0
20210930,2022.0,1.0,CLX,CLOROX CO/DE,6274.0,368.0,212.0,210.0,122.856,1057.0,55.0,2475.0,5727.0,142.0,0.0,0.0,368.0,69.0,439.0,52.0,1.15,A,20346.1822,2842.0
20100331,2010.0,1.0,KO,COCA-COLA CO,47403.0,24872.0,8794.0,5684.0,2306.0,7216.0,295.0,12315.0,22246.0,1614.0,0.0,0.0,24872.0,1481.0,2705.0,393.0,0.7,A,126830.0,2086.0
20100630,2010.0,2.0,KO,COCA-COLA CO,48444.0,25518.0,10166.0,7735.0,2307.0,7282.0,316.0,12109.0,22636.0,2369.0,0.0,0.0,25518.0,1556.0,2878.0,893.0,1.73,A,115626.84,2086.0
20100930,2010.0,3.0,KO,COCA-COLA CO,54089.0,27906.0,13265.0,10509.0,2315.0,8937.0,323.0,12259.0,25888.0,2055.0,0.0,0.0,27906.0,1384.0,3064.0,1335.0,2.62,A,135473.8,2086.0
20101231,2010.0,4.0,KO,COCA-COLA CO,72921.0,31003.0,11337.0,8517.0,2292.0,9376.0,509.0,26909.0,41604.0,5771.0,0.0,0.0,31003.0,4261.0,4447.0,2215.0,5.12,A,150744.84,2086.0
20110331,2011.0,1.0,KO,COCA-COLA CO,76058.0,32279.0,12277.0,9075.0,2287.0,13399.0,486.0,27354.0,43462.0,1903.0,0.0,0.0,32279.0,4421.0,4076.0,589.0,0.83,A,151719.58,2086.0
20110630,2011.0,2.0,KO,COCA-COLA CO,80090.0,35142.0,14017.0,10166.0,2293.0,14812.0,471.0,27461.0,44666.0,2800.0,0.0,0.0,35142.0,4706.0,4417.0,1190.0,2.05,A,154295.97,2086.0
20110930,2011.0,3.0,KO,COCA-COLA CO,81753.0,33209.0,16497.0,12682.0,2271.0,15480.0,466.0,27484.0,48254.0,2224.0,0.0,0.0,33209.0,4561.0,4523.0,1915.0,3.02,A,153428.76,2086.0
20111231,2011.0,4.0,KO,COCA-COLA CO,79974.0,31635.0,14035.0,12803.0,2263.0,14912.0,531.0,27669.0,48053.0,1657.0,0.0,0.0,31635.0,4694.0,4416.0,2920.0,3.76,A,158342.11,2086.0
20120331,2012.0,1.0,KO,COCA-COLA CO,83897.0,32818.0,15779.0,10664.0,2257.0,14764.0,447.0,27893.0,50679.0,2054.0,0.0,0.0,32818.0,4819.0,4181.0,592.0,0.91,A,167040.57,2086.0
20120630,2012.0,2.0,KO,COCA-COLA CO,85149.0,32269.0,16966.0,9337.0,2251.0,16092.0,508.0,27751.0,52520.0,2788.0,0.0,0.0,32269.0,4990.0,4497.0,1305.0,2.14,A,176005.69,2086.0
20120930,2012.0,3.0,KO,COCA-COLA CO,86654.0,33210.0,18083.0,9615.0,4486.0,16549.0,514.0,27775.0,53064.0,2311.0,0.0,0.0,33210.0,5197.0,4630.0,1971.0,1.58,A,170153.98,2086.0
20121231,2012.0,4.0,KO,COCA-COLA CO,86174.0,32790.0,16551.0,8442.0,4469.0,17874.0,513.0,27337.0,53006.0,1866.0,0.0,0.0,32790.0,4981.0,4432.0,2780.0,2.0,A,162001.25,2086.0
20130331,2013.0,1.0,KO,COCA-COLA CO,88450.0,32480.0,18428.0,9162.0,4448.0,20827.0,473.0,27389.0,55556.0,1751.0,0.0,0.0,32480.0,5214.0,4182.0,498.0,0.39,A,179877.12,2086.0
20130630,2013.0,2.0,KO,COCA-COLA CO,89511.0,32223.0,19213.0,9406.0,4434.0,21507.0,474.0,27706.0,56880.0,2676.0,0.0,0.0,32223.0,5298.0,4381.0,1069.0,0.99,A,177847.74,2086.0
20130930,2013.0,3.0,KO,COCA-COLA CO,89432.0,32132.0,20459.0,11118.0,4416.0,22034.0,497.0,27503.0,56967.0,2447.0,0.0,0.0,32132.0,5307.0,4423.0,1625.0,1.55,A,167278.08,2086.0
20131231,2013.0,4.0,KO,COCA-COLA CO,90055.0,33173.0,20268.0,10414.0,4402.0,17925.0,533.0,27611.0,56615.0,1710.0,0.0,0.0,33173.0,6152.0,4319.0,2550.0,1.94,A,181846.62,2086.0
20140331,2014.0,1.0,KO,COCA-COLA CO,91289.0,32654.0,19433.0,9131.0,4392.0,19801.0,473.0,27595.0,58367.0,1619.0,0.0,0.0,32654.0,6257.0,3989.0,449.0,0.37,A,169794.72,2086.0
20140630,2014.0,2.0,KO,COCA-COLA CO,95489.0,34071.0,21609.0,11618.0,4385.0,21600.0,494.0,27437.0,61188.0,2595.0,0.0,0.0,34071.0,6469.0,4405.0,1030.0,0.96,A,185748.6,2086.0
20140930,2014.0,3.0,KO,COCA-COLA CO,96314.0,33429.0,23714.0,11084.0,4375.0,21699.0,510.0,26955.0,62645.0,2114.0,0.0,0.0,33429.0,6391.0,4510.0,1618.0,1.44,A,186637.5,2086.0
20141231,2014.0,4.0,KO,COCA-COLA CO,92023.0,30320.0,21675.0,8958.0,4366.0,22682.0,499.0,26372.0,61462.0,770.0,0.0,0.0,30320.0,5636.0,4646.0,2406.0,1.62,A,184332.52,2086.0
20150331,2015.0,1.0,KO,COCA-COLA CO,91016.0,28837.0,20049.0,8211.0,4360.0,16423.0,473.0,26054.0,61938.0,1557.0,0.0,0.0,28837.0,5432.0,4079.0,516.0,0.36,A,176798.0,2086.0
20150630,2015.0,2.0,KO,COCA-COLA CO,93538.0,28418.0,20947.0,8805.0,4349.0,18337.0,488.0,26080.0,64897.0,3108.0,0.0,0.0,28418.0,5785.0,4307.0,1114.0,1.07,A,170611.27,2086.0
20150930,2015.0,3.0,KO,COCA-COLA CO,93008.0,26049.0,22774.0,9983.0,4342.0,20237.0,482.0,24419.0,66741.0,1449.0,0.0,0.0,26049.0,5053.0,4214.0,1670.0,1.4,A,174201.04,2086.0
20151231,2015.0,4.0,KO,COCA-COLA CO,90093.0,25554.0,19900.0,7309.0,4324.0,15806.0,527.0,24132.0,64329.0,1237.0,0.0,0.0,25554.0,4691.0,3972.0,2553.0,1.69,A,185759.04,2086.0
20160331,2016.0,1.0,KO,COCA-COLA CO,91263.0,24914.0,22211.0,8748.0,4332.0,19844.0,458.0,24030.0,66134.0,1483.0,0.0,0.0,24914.0,4337.0,3761.0,536.0,0.34,A,200961.48,2086.0
20160630,2016.0,2.0,KO,COCA-COLA CO,94094.0,26637.0,24075.0,9647.0,4315.0,18796.0,445.0,23689.0,67256.0,3448.0,0.0,0.0,26637.0,4497.0,4012.0,1085.0,1.14,A,195598.95,2086.0
20160930,2016.0,3.0,KO,COCA-COLA CO,93927.0,26076.0,25569.0,11147.0,4313.0,15561.0,420.0,22246.0,67682.0,1046.0,0.0,0.0,26076.0,4243.0,4009.0,1561.0,1.38,A,182526.16,2086.0
20161231,2016.0,4.0,KO,COCA-COLA CO,87270.0,23062.0,22201.0,8555.0,4288.0,16025.0,464.0,21128.0,64050.0,550.0,0.0,0.0,23062.0,3753.0,3642.0,2262.0,1.51,A,177780.48,2086.0
20170331,2017.0,1.0,KO,COCA-COLA CO,91201.0,22876.0,25205.0,12120.0,4273.0,15911.0,328.0,18767.0,68134.0,1182.0,0.0,0.0,22876.0,3899.0,3352.0,442.0,0.28,A,181346.12,2086.0
20170630,2017.0,2.0,KO,COCA-COLA CO,91146.0,22001.0,27224.0,11718.0,4268.0,17833.0,301.0,17192.0,69057.0,1371.0,0.0,0.0,22001.0,4330.0,3182.0,832.0,0.6,A,191419.8,2086.0
20170930,2017.0,3.0,KO,COCA-COLA CO,90515.0,22119.0,27357.0,12528.0,4262.0,16629.0,297.0,16564.0,68363.0,1447.0,0.0,0.0,22119.0,4313.0,3245.0,1194.0,0.94,A,191832.62,2086.0
20171231,2017.0,4.0,KO,COCA-COLA CO,87896.0,17072.0,20675.0,6006.0,4259.0,16503.0,334.0,16636.0,68919.0,-2752.0,0.0,0.0,17072.0,2522.0,2850.0,1675.0,0.28,A,195402.92,2086.0
20180331,2018.0,1.0,KO,COCA-COLA CO,93282.0,19610.0,21373.0,8291.0,4259.0,19155.0,270.0,17020.0,71665.0,1368.0,0.0,0.0,19610.0,2314.0,2745.0,274.0,0.32,A,184968.37,2086.0
20180630,2018.0,2.0,KO,COCA-COLA CO,89593.0,18323.0,19354.0,7975.0,4253.0,18738.0,283.0,16862.0,69417.0,2316.0,0.0,0.0,18323.0,2589.0,2904.0,612.0,0.86,A,186536.58,2086.0
20180930,2018.0,3.0,KO,COCA-COLA CO,86877.0,18264.0,18847.0,9065.0,4256.0,19314.0,254.0,16855.0,66699.0,1880.0,0.0,0.0,18264.0,2500.0,2664.0,917.0,1.31,A,196584.64,2086.0
20181231,2018.0,4.0,KO,COCA-COLA CO,83216.0,16981.0,15964.0,8926.0,4268.0,18191.0,279.0,17270.0,64158.0,870.0,0.0,0.0,16981.0,1933.0,2720.0,1347.0,1.51,A,202089.8,2086.0
20190331,2019.0,1.0,KO,COCA-COLA CO,88347.0,17735.0,11948.0,5645.0,4268.0,15118.0,275.0,22744.0,68543.0,1678.0,0.0,0.0,17735.0,2602.0,2769.0,364.0,0.39,A,199998.48,2086.0
20190630,2019.0,2.0,KO,COCA-COLA CO,89996.0,18181.0,13361.0,6731.0,4275.0,16061.0,327.0,26915.0,69701.0,2607.0,0.0,0.0,18181.0,2687.0,2996.0,767.0,1.0,A,217683.0,2086.0
20190930,2019.0,3.0,KO,COCA-COLA CO,87433.0,18713.0,12988.0,7531.0,4284.0,11717.0,363.0,26330.0,66750.0,2593.0,0.0,0.0,18713.0,2581.0,3117.0,1206.0,1.61,A,233220.96,2086.0
20191231,2019.0,4.0,KO,COCA-COLA CO,86381.0,18981.0,11175.0,6480.0,4280.0,15528.0,400.0,26766.0,65283.0,2042.0,0.0,0.0,18981.0,2284.0,3224.0,2054.0,2.09,A,236898.0,2086.0
20200331,2020.0,1.0,KO,COCA-COLA CO,94013.0,18158.0,17666.0,13561.0,4294.0,19299.0,367.0,27838.0,74179.0,2775.0,0.0,0.0,18158.0,1856.0,2648.0,327.0,0.65,A,190009.5,2086.0
20200630,2020.0,2.0,KO,COCA-COLA CO,94689.0,17484.0,19816.0,10037.0,4295.0,14604.0,381.0,27447.0,75500.0,1779.0,0.0,0.0,17484.0,1969.0,1983.0,536.0,1.06,A,191900.6,2086.0
20200930,2020.0,3.0,KO,COCA-COLA CO,97184.0,18607.0,21128.0,11385.0,4297.0,13365.0,358.0,27920.0,76868.0,1737.0,0.0,0.0,18607.0,1945.0,2511.0,759.0,1.47,A,212142.89,2086.0
20201231,2020.0,4.0,KO,COCA-COLA CO,87296.0,19299.0,10914.0,6795.0,4302.0,2990.0,430.0,28550.0,66012.0,1456.0,0.0,0.0,19299.0,1833.0,2602.0,1177.0,1.8,A,235921.68,2086.0
20210331,2021.0,1.0,KO,COCA-COLA CO,89993.0,20355.0,12589.0,8484.0,4311.0,4813.0,366.0,28790.0,67661.0,2245.0,0.0,0.0,20355.0,2447.0,2659.0,216.0,0.52,A,227232.81,2086.0
20210630,2021.0,2.0,KO,COCA-COLA CO,90194.0,22249.0,13042.0,9188.0,4315.0,2204.0,383.0,28906.0,65939.0,2641.0,0.0,0.0,22249.0,2486.0,3012.0,450.0,1.13,A,233484.65,2086.0
20210930,2021.0,3.0,KO,COCA-COLA CO,90606.0,22179.0,14869.0,11301.0,4319.0,2314.0,362.0,28400.0,66473.0,2471.0,0.0,0.0,22179.0,2688.0,2847.0,728.0,1.71,A,226617.93,2086.0
20100331,2010.0,1.0,CL,COLGATE-PALMOLIVE CO,10823.0,2542.0,609.0,561.0,490.453,362.0,92.0,3065.0,8059.0,357.0,53.0,0.0,2595.0,124.0,1355.0,81.0,0.71,A,41816.0228,2844.0
20100630,2010.0,2.0,CL,COLGATE-PALMOLIVE CO,10586.0,2592.0,609.0,555.0,485.999,42.0,93.0,3003.0,7782.0,603.0,40.0,0.0,2632.0,165.0,1292.0,204.0,1.92,A,38277.2812,2844.0
20100930,2010.0,3.0,CL,COLGATE-PALMOLIVE CO,11390.0,2613.0,709.0,654.0,482.684,59.0,93.0,3154.0,8544.0,619.0,59.0,0.0,2672.0,112.0,1391.0,318.0,3.17,A,37099.0922,2844.0
20101231,2010.0,4.0,CL,COLGATE-PALMOLIVE CO,11172.0,2675.0,564.0,490.0,494.85,609.0,98.0,3193.0,8355.0,624.0,0.0,0.0,2675.0,108.0,1376.0,550.0,4.45,A,39771.0945,2844.0
20110331,2011.0,1.0,CL,COLGATE-PALMOLIVE CO,11931.0,2419.0,729.0,686.0,488.894,638.0,99.0,3243.0,9340.0,576.0,0.0,0.0,2419.0,159.0,1404.0,78.0,1.17,A,39483.0794,2844.0
20110630,2011.0,2.0,CL,COLGATE-PALMOLIVE CO,13244.0,2969.0,792.0,739.0,486.496,991.0,103.0,4377.0,10100.0,622.0,0.0,0.0,2969.0,180.0,1421.0,225.0,2.44,A,42524.6154,2844.0
20110930,2011.0,3.0,CL,COLGATE-PALMOLIVE CO,12768.0,2667.0,1017.0,945.0,483.999,988.0,113.0,4118.0,9898.0,643.0,0.0,0.0,2667.0,275.0,1484.0,324.0,3.76,A,42921.0313,2844.0
20111231,2011.0,4.0,CL,COLGATE-PALMOLIVE CO,12724.0,2375.0,950.0,878.0,480.018,380.0,106.0,3998.0,10183.0,590.0,0.0,0.0,2375.0,252.0,1439.0,537.0,4.98,A,44348.863,2844.0
20120331,2012.0,1.0,CL,COLGATE-PALMOLIVE CO,13254.0,2290.0,1126.0,1044.0,477.247,372.0,106.0,4081.0,10758.0,593.0,0.0,0.0,2290.0,248.0,1471.0,60.0,1.24,A,46665.2117,2844.0
20120630,2012.0,2.0,CL,COLGATE-PALMOLIVE CO,13153.0,2306.0,1081.0,995.0,474.17,295.0,105.0,3927.0,10643.0,627.0,0.0,0.0,2306.0,272.0,1459.0,189.0,2.55,A,49361.097,2844.0
20120930,2012.0,3.0,CL,COLGATE-PALMOLIVE CO,13424.0,2507.0,990.0,909.0,472.482,303.0,106.0,3956.0,10727.0,654.0,0.0,0.0,2507.0,327.0,1499.0,317.0,3.93,A,50659.52,2844.0
20121231,2012.0,4.0,CL,COLGATE-PALMOLIVE CO,13394.0,2189.0,1000.0,884.0,467.864,304.0,108.0,3999.0,11004.0,598.0,0.0,0.0,2189.0,293.0,1481.0,565.0,5.19,A,48910.5026,2844.0
20130331,2013.0,1.0,CL,COLGATE-PALMOLIVE CO,13533.0,1772.0,1096.0,932.0,466.369,262.0,110.0,3916.0,11514.0,460.0,0.0,0.0,1772.0,286.0,1528.0,94.0,0.98,A,55045.5331,2844.0
20130630,2013.0,2.0,CL,COLGATE-PALMOLIVE CO,13487.0,1531.0,1458.0,884.0,927.677,596.0,111.0,3883.0,11683.0,561.0,0.0,0.0,1531.0,252.0,1512.0,243.0,1.09,A,53146.6153,2844.0
20130930,2013.0,3.0,CL,COLGATE-PALMOLIVE CO,13439.0,1784.0,867.0,721.0,925.209,607.0,108.0,3958.0,11432.0,656.0,0.0,0.0,1784.0,312.0,1540.0,419.0,1.8,A,54864.8937,2844.0
20131231,2013.0,4.0,CL,COLGATE-PALMOLIVE CO,13876.0,2305.0,1135.0,962.0,919.947,908.0,110.0,3970.0,11340.0,564.0,0.0,0.0,2305.0,444.0,1506.0,670.0,2.41,A,59989.7439,2844.0
20140331,2014.0,1.0,CL,COLGATE-PALMOLIVE CO,14432.0,1630.0,2038.0,1795.0,915.386,920.0,108.0,3985.0,12532.0,388.0,0.0,0.0,1630.0,393.0,1527.0,168.0,0.42,A,59381.0898,2844.0
20140630,2014.0,2.0,CL,COLGATE-PALMOLIVE CO,13988.0,1779.0,1316.0,1161.0,913.31,320.0,107.0,3975.0,11917.0,622.0,0.0,0.0,1779.0,393.0,1495.0,314.0,1.1,A,62269.4758,2844.0
20140930,2014.0,3.0,CL,COLGATE-PALMOLIVE CO,13685.0,1420.0,1479.0,1355.0,911.398,614.0,114.0,3779.0,11939.0,542.0,0.0,0.0,1420.0,355.0,1484.0,493.0,1.69,A,59441.3776,2844.0
20141231,2014.0,4.0,CL,COLGATE-PALMOLIVE CO,13459.0,1145.0,1289.0,1089.0,906.712,504.0,113.0,3720.0,12074.0,628.0,0.0,0.0,1145.0,261.0,1414.0,757.0,2.38,A,62735.4033,2844.0
20150331,2015.0,1.0,CL,COLGATE-PALMOLIVE CO,13156.0,460.0,1109.0,859.0,904.57,506.0,114.0,3542.0,12417.0,542.0,0.0,0.0,460.0,233.0,1432.0,122.0,0.6,A,62722.8838,2844.0
20150630,2015.0,2.0,CL,COLGATE-PALMOLIVE CO,13660.0,454.0,1307.0,1059.0,900.132,497.0,111.0,3612.0,12903.0,574.0,0.0,0.0,454.0,261.0,1370.0,280.0,1.23,A,58877.6341,2844.0
20150930,2015.0,3.0,CL,COLGATE-PALMOLIVE CO,13563.0,255.0,1591.0,1445.0,896.922,236.0,112.0,3506.0,12973.0,726.0,0.0,0.0,255.0,234.0,1332.0,459.0,2.04,A,56918.6701,2844.0
20151231,2015.0,4.0,CL,COLGATE-PALMOLIVE CO,11958.0,-299.0,1072.0,970.0,892.738,302.0,112.0,3449.0,12002.0,-458.0,0.0,0.0,-299.0,233.0,1266.0,691.0,1.53,A,59474.2056,2844.0
20160331,2016.0,1.0,CL,COLGATE-PALMOLIVE CO,12448.0,-370.0,1151.0,1014.0,893.018,703.0,106.0,3531.0,12521.0,533.0,0.0,0.0,-370.0,249.0,1328.0,114.0,0.6,A,63091.7217,2844.0
20160630,2016.0,2.0,CL,COLGATE-PALMOLIVE CO,12515.0,-281.0,1298.0,1085.0,891.493,953.0,109.0,3517.0,12481.0,600.0,0.0,0.0,-281.0,258.0,1306.0,248.0,1.27,A,65257.2876,2844.0
20160930,2016.0,3.0,CL,COLGATE-PALMOLIVE CO,12623.0,-133.0,1543.0,1298.0,888.843,907.0,114.0,3527.0,12395.0,702.0,0.0,0.0,-133.0,270.0,1313.0,392.0,2.05,A,65898.82,2844.0
20161231,2016.0,4.0,CL,COLGATE-PALMOLIVE CO,12123.0,-243.0,1386.0,1315.0,883.109,13.0,114.0,3420.0,12106.0,606.0,0.0,0.0,-243.0,246.0,1225.0,593.0,2.74,A,57790.653,2844.0
20170331,2017.0,1.0,CL,COLGATE-PALMOLIVE CO,12448.0,-313.0,1459.0,1347.0,883.293,7.0,109.0,3446.0,12453.0,570.0,0.0,0.0,-313.0,198.0,1315.0,121.0,0.64,A,64648.2147,2844.0
20170630,2017.0,2.0,CL,COLGATE-PALMOLIVE CO,12580.0,-242.0,1396.0,1241.0,880.842,13.0,117.0,3531.0,12492.0,524.0,0.0,0.0,-242.0,195.0,1292.0,229.0,1.24,A,65296.8175,2844.0
20170930,2017.0,3.0,CL,COLGATE-PALMOLIVE CO,12775.0,-108.0,1602.0,1380.0,878.105,7.0,128.0,3559.0,12508.0,607.0,0.0,0.0,-108.0,196.0,1388.0,382.0,1.93,A,63969.9493,2844.0
20171231,2017.0,4.0,CL,COLGATE-PALMOLIVE CO,12676.0,-60.0,1553.0,1535.0,874.701,11.0,121.0,3559.0,12433.0,323.0,0.0,0.0,-60.0,204.0,1319.0,553.0,2.3,A,65996.1905,2844.0
20180331,2018.0,1.0,CL,COLGATE-PALMOLIVE CO,13144.0,-249.0,906.0,851.0,872.321,159.0,129.0,4354.0,13043.0,634.0,0.0,0.0,-249.0,249.0,1387.0,118.0,0.72,A,62527.9693,2844.0
20180630,2018.0,2.0,CL,COLGATE-PALMOLIVE CO,12650.0,-523.0,916.0,833.0,867.739,346.0,129.0,4218.0,12839.0,637.0,0.0,0.0,-523.0,206.0,1290.0,216.0,1.46,A,56238.1646,2844.0
20180930,2018.0,3.0,CL,COLGATE-PALMOLIVE CO,12571.0,-430.0,961.0,841.0,867.32,85.0,127.0,4199.0,12639.0,523.0,0.0,0.0,-430.0,325.0,1360.0,321.0,2.06,A,58067.074,2844.0
20181231,2018.0,4.0,CL,COLGATE-PALMOLIVE CO,12161.0,-102.0,736.0,726.0,862.913,12.0,126.0,4167.0,11964.0,606.0,0.0,0.0,-102.0,235.0,1319.0,436.0,2.76,A,51360.5818,2844.0
20190331,2019.0,1.0,CL,COLGATE-PALMOLIVE CO,12883.0,-552.0,880.0,843.0,858.515,167.0,128.0,4129.0,13093.0,560.0,0.0,0.0,-552.0,306.0,1361.0,71.0,0.65,A,58842.6181,2844.0
20190630,2019.0,2.0,CL,COLGATE-PALMOLIVE CO,13151.0,-347.0,929.0,863.0,858.006,158.0,128.0,4145.0,13161.0,586.0,0.0,0.0,-347.0,303.0,1359.0,146.0,1.33,A,61493.29,2844.0
20190930,2019.0,3.0,CL,COLGATE-PALMOLIVE CO,15026.0,-324.0,1057.0,948.0,857.044,653.0,130.0,6067.0,14852.0,578.0,0.0,0.0,-324.0,587.0,1401.0,226.0,2.0,A,63001.3044,2844.0
20191231,2019.0,4.0,CL,COLGATE-PALMOLIVE CO,15034.0,117.0,906.0,883.0,854.702,659.0,133.0,6175.0,14476.0,643.0,0.0,0.0,117.0,507.0,1394.0,335.0,2.76,A,58837.6857,2844.0
20200331,2020.0,1.0,CL,COLGATE-PALMOLIVE CO,15070.0,-113.0,897.0,854.0,856.528,510.0,133.0,6381.0,14729.0,715.0,0.0,0.0,-113.0,415.0,1473.0,82.0,0.83,A,56839.1981,2844.0
20200630,2020.0,2.0,CL,COLGATE-PALMOLIVE CO,15141.0,268.0,1022.0,997.0,857.4,508.0,133.0,6415.0,14409.0,635.0,0.0,0.0,268.0,400.0,1395.0,159.0,1.58,A,62813.124,2844.0
20200930,2020.0,3.0,CL,COLGATE-PALMOLIVE CO,15466.0,653.0,1069.0,989.0,857.169,265.0,134.0,6549.0,14393.0,698.0,0.0,0.0,653.0,406.0,1521.0,249.0,2.39,A,66130.5884,2844.0
20201231,2020.0,4.0,CL,COLGATE-PALMOLIVE CO,15920.0,743.0,925.0,888.0,849.894,404.0,139.0,6718.0,14819.0,647.0,0.0,0.0,743.0,426.0,1633.0,410.0,3.15,A,72674.4359,2844.0
20210331,2021.0,1.0,CL,COLGATE-PALMOLIVE CO,15801.0,262.0,1057.0,995.0,845.969,263.0,137.0,6488.0,15138.0,681.0,0.0,0.0,262.0,415.0,1605.0,107.0,0.8,A,66687.7363,2844.0
20210630,2021.0,2.0,CL,COLGATE-PALMOLIVE CO,15999.0,464.0,1007.0,937.0,843.513,15.0,137.0,6540.0,15137.0,703.0,0.0,0.0,464.0,421.0,1568.0,237.0,1.63,A,68619.7826,2844.0
20210930,2021.0,3.0,CL,COLGATE-PALMOLIVE CO,15880.0,591.0,1058.0,958.0,842.849,14.0,140.0,6404.0,14853.0,634.0,0.0,0.0,591.0,399.0,1636.0,374.0,2.39,A,63702.5274,2844.0
20100331,2010.0,1.0,AON,AON PLC,22959.0,5402.0,734.0,422.0,269.5,84.0,58.0,6657.0,17502.0,178.0,0.0,0.0,5402.0,,,33.0,0.65,A,11510.345,6411.0
20100630,2010.0,2.0,AON,AON PLC,23956.0,5428.0,734.0,260.0,269.7,370.0,60.0,6463.0,18478.0,153.0,0.0,0.0,5428.0,,,71.0,1.29,A,10011.264,6411.0
20100930,2010.0,3.0,AON,AON PLC,23358.0,5792.0,2449.0,335.0,270.9,610.0,61.0,6730.0,17514.0,144.0,0.0,0.0,5792.0,,,115.0,1.8,A,10594.899,6411.0
20101231,2010.0,4.0,AON,AON PLC,28982.0,8251.0,1131.0,346.0,332.3,492.0,126.0,12258.0,20676.0,231.0,0.0,0.0,8251.0,663.0,,180.0,2.5,A,15289.123,6411.0
20110331,2011.0,1.0,AON,AON PLC,29802.0,8423.0,1271.0,682.0,330.5,502.0,144.0,12442.0,21315.0,246.0,0.0,0.0,8423.0,,,56.0,0.72,A,17503.28,6411.0
20110630,2011.0,2.0,AON,AON PLC,30496.0,8398.0,815.0,300.0,326.7,52.0,149.0,12459.0,22031.0,258.0,0.0,0.0,8398.0,,,99.0,1.48,A,16759.71,6411.0
20110930,2011.0,3.0,AON,AON PLC,28745.0,8233.0,902.0,295.0,323.3,163.0,144.0,12196.0,20466.0,198.0,0.0,0.0,8233.0,,,151.0,2.07,A,13572.134,6411.0
20111231,2011.0,4.0,AON,AON PLC,29552.0,8078.0,1057.0,272.0,324.8,337.0,145.0,12046.0,21432.0,277.0,0.0,0.0,8078.0,301.0,,241.0,2.91,A,15200.64,6411.0
20120331,2012.0,1.0,AON,AON PLC,30271.0,8358.0,833.0,323.0,326.4,286.0,159.0,12099.0,21855.0,238.0,0.0,0.0,8358.0,,,71.0,0.72,A,16013.184,6411.0
20120630,2012.0,2.0,AON,AON PLC,30807.0,8152.0,802.0,286.0,322.407,392.0,161.0,11819.0,22597.0,246.0,0.0,0.0,8152.0,,,129.0,1.46,A,15082.1995,6411.0
20120930,2012.0,3.0,AON,AON PLC,29509.0,8305.0,1008.0,290.0,318.667,291.0,161.0,11896.0,21148.0,204.0,0.0,0.0,8305.0,,,201.0,2.08,A,16663.0974,6411.0
20121231,2012.0,4.0,AON,AON PLC,30486.0,7762.0,637.0,291.0,310.9,452.0,174.0,11918.0,22681.0,305.0,0.0,0.0,7762.0,306.0,,269.0,3.03,A,17289.149,6411.0
20130331,2013.0,1.0,AON,AON PLC,30029.0,7579.0,760.0,408.0,309.126,802.0,158.0,11630.0,22396.0,261.0,0.0,0.0,7579.0,,,60.0,0.82,A,19011.249,6411.0
20130630,2013.0,2.0,AON,AON PLC,30062.0,7559.0,573.0,266.0,307.461,427.0,158.0,11531.0,22444.0,241.0,0.0,0.0,7559.0,,,122.0,1.59,A,19785.1154,6411.0
20130930,2013.0,3.0,AON,AON PLC,29305.0,7534.0,726.0,369.0,301.048,1206.0,157.0,11615.0,21715.0,256.0,0.0,0.0,7534.0,,,174.0,2.42,A,22410.0131,6411.0
20131231,2013.0,4.0,AON,AON PLC,30251.0,8145.0,1000.0,477.0,300.7,703.0,162.0,11575.0,22056.0,355.0,0.0,0.0,8145.0,420.0,,229.0,3.57,A,25225.723,6411.0
20140331,2014.0,1.0,AON,AON PLC,30077.0,7946.0,678.0,338.0,296.483,1077.0,146.0,11530.0,22071.0,325.0,0.0,0.0,7946.0,365.0,,55.0,1.07,A,24987.5872,6411.0
20140630,2014.0,2.0,AON,AON PLC,31776.0,7700.0,1407.0,418.0,290.453,799.0,149.0,11567.0,24017.0,304.0,0.0,0.0,7700.0,392.0,,115.0,2.09,A,26166.9108,6411.0
20140930,2014.0,3.0,AON,AON PLC,28827.0,7215.0,599.0,382.0,285.137,660.0,151.0,11638.0,21555.0,309.0,0.0,0.0,7215.0,535.0,,179.0,3.15,A,24997.9608,6411.0
20141231,2014.0,4.0,AON,AON PLC,29772.0,6571.0,768.0,374.0,280.0,783.0,148.0,11380.0,23141.0,459.0,0.0,0.0,6571.0,313.0,,256.0,4.73,A,26552.4,6411.0
20150331,2015.0,1.0,AON,AON PLC,28389.0,6365.0,721.0,378.0,281.7,966.0,136.0,10958.0,21958.0,328.0,0.0,0.0,6365.0,307.0,,62.0,1.15,A,27077.004,6411.0
