datadate,fyearq,fqtr,tic,conm,rating,atq,ceqq,cheq,chq,cshoq,dlcq,dpq,intanq,ltq,niq,pstkq,pstkrq,seqq,txditcq,xsgaq,capxy,epspxy,costat,mkvaltq,sic
20180630,2018,2,ABT,ABBOTT LABORATORIES,AA,68415,30577,3264,3065,1754.319,847,850,43795,37641,733,0,0,30577,,2956,573,0.64,A,106995.9158,3845
20180930,2018,3,ABT,ABBOTT LABORATORIES,AA,71637,30705,7550,7369,1756.333,4274,813,42893,40739,563,0,0,30705,,2832,927,0.95,A,128844.5889,3845
20181231,2018,4,ABT,ABBOTT LABORATORIES,AA,67173,30524,4086,3844,1755.619,207,763,42196,36451,654,0,0,30524,2056,2828,1394,1.32,A,126983.9223,3845
20190331,2019,1,ABT,ABBOTT LABORATORIES,AA,67610,30925,3261,3022,1764.181,405,753,41681,36481,672,0,0,30925,,3093,335,0.38,A,141028.6291,3845
20190630,2019,2,ABT,ABBOTT LABORATORIES,AA,68427,31686,3376,3137,1767.398,415,751,41420,36533,1006,0,0,31686,,2953,803,0.94,A,148638.1718,3845
20190930,2019,3,ABT,ABBOTT LABORATORIES,AA,68539,31817,4335,4091,1768.456,1660,754,40511,36520,960,0,0,31817,,2945,1204,1.48,A,147966.7135,3845
20191231,2019,4,ABT,ABBOTT LABORATORIES,AA,67887,31088,4140,3860,1762.503,1683,756,40220,36586,1049,0,0,31088,1546,2909,1638,2.07,A,153091.0106,3845
20200331,2020,1,ABT,ABBOTT LABORATORIES,AA,66777,30218,3668,3377,1768.845,1468,828,39192,36350,564,0,0,30218,,3058,360,0.31,A,139579.559,3845
20200630,2020,2,ABT,ABBOTT LABORATORIES,AA,68776,30578,5037,4763,1770.53,1495,825,38865,37978,537,0,0,30578,,2811,1002,0.6,A,161879.5579,3845
20200930,2020,3,ABT,ABBOTT LABORATORIES,AA,69043,31386,4731,4480,1772.362,214,808,38546,37448,1232,0,0,31386,,2943,1498,1.3,A,192886.1565,3845
20201231,2020,4,ABT,ABBOTT LABORATORIES,AA,72548,32784,7148,6838,1771.23,461,866,38528,39545,2162,0,0,32784,1406,3188,2177,2.51,A,193931.9727,3845
20210331,2021,1,ABT,ABBOTT LABORATORIES,AA,72785,33562,8372,8054,1776.82,955,934,37565,38997,1793,0,0,33562,,3421,397,1,A,212934.1088,3845
20210630,2021,2,ABT,ABBOTT LABORATORIES,AA,73269,33800,8944,8658,1772.817,954,874,37166,39240,1189,0,0,33800,,3362,810,1.67,A,205522.6748,3845
20210930,2021,3,ABT,ABBOTT LABORATORIES,AA,73795,34422,9692,9302,1768.287,951,847,36611,39157,2100,0,0,34422,,3400,1271,2.85,A,208887.7433,3845
20100331,2010,1,AMD,ADVANCED MICRO DEVICES,A-,5232,796,1936,642,672,157,100,404,4436,257,0,0,796,1,542,48,0.36,A,6229.44,3674
20100630,2010,2,AMD,ADVANCED MICRO DEVICES,A-,4955,752,1900,1084,674,162,100,387,4203,-43,0,0,752,1,600,79,0.3,A,4933.68,3674
20100930,2010,3,AMD,ADVANCED MICRO DEVICES,A-,4595,614,1730,620,681,212,94,371,3981,-118,0,0,614,0,595,110,0.13,A,4841.91,3674
20101231,2010,4,AMD,ADVANCED MICRO DEVICES,A-,4964,1013,1789,606,683,233,89,360,3951,375,0,0,1013,0,602,148,0.66,A,5586.94,3674
20110331,2011,1,AMD,ADVANCED MICRO DEVICES,A-,5209,1558,1745,602,687,38,88,351,3651,510,0,0,1558,0,628,38,0.71,A,5908.2,3674
20110630,2011,2,AMD,ADVANCED MICRO DEVICES,A-,5224,1641,1861,554,691,4,80,342,3583,61,0,0,1641,0,606,105,0.79,A,4830.09,3674
20110930,2011,3,AMD,ADVANCED MICRO DEVICES,A-,5236,1744,1807,625,697,489,79,334,3492,97,0,0,1744,0,610,163,0.92,A,3540.76,3674
20111231,2011,4,AMD,ADVANCED MICRO DEVICES,A-,4954,1590,1765,869,698,489,70,331,3364,-177,0,0,1590,0,601,250,0.68,A,3769.2,3674
20120331,2012,1,AMD,ADVANCED MICRO DEVICES,A-,4988,1052,1544,1193,700,490,63,662,3936,-590,0,0,1052,0,592,40,-0.8,A,5614,3674
20120630,2012,2,AMD,ADVANCED MICRO DEVICES,A-,5041,1117,1579,1015,707,489,65,658,3924,37,0,0,1117,0,557,79,-0.75,A,4051.11,3674
20120930,2012,3,AMD,ADVANCED MICRO DEVICES,A-,4612,989,1300,776,712,5,66,653,3623,-157,0,0,989,0,516,111,-0.96,A,2399.44,3674
20121231,2012,4,AMD,ADVANCED MICRO DEVICES,A-,4000,538,1002,549,713,5,66,649,3462,-473,0,0,538,0,506,133,-1.6,A,1711.2,3674
20130331,2013,1,AMD,ADVANCED MICRO DEVICES,A-,3797,415,1003,441,714,5,66,645,3382,-146,0,0,415,0,491,20,-0.19,A,1820.7,3674
20130630,2013,2,AMD,ADVANCED MICRO DEVICES,A-,3897,359,968,334,720,5,59,640,3538,-74,0,0,359,0,479,48,-0.29,A,2937.6,3674
20130930,2013,3,AMD,ADVANCED MICRO DEVICES,A-,4317,434,1060,543,723,5,57,635,3883,48,0,0,434,0,443,63,-0.23,A,2754.63,3674
20131231,2013,4,AMD,ADVANCED MICRO DEVICES,A-,4337,544,1097,869,725,60,54,911,3793,89,0,0,544,0,462,84,-0.11,A,2805.75,3674
20140331,2014,1,AMD,ADVANCED MICRO DEVICES,A-,4108,511,902,554,762,60,53,888,3597,-20,0,0,511,0,435,21,-0.03,A,3055.62,3674
20140630,2014,2,AMD,ADVANCED MICRO DEVICES,A-,4246,501,948,503,765,101,53,866,3745,-36,0,0,501,0,431,44,-0.07,A,3205.35,3674
20140930,2014,3,AMD,ADVANCED MICRO DEVICES,A-,4325,535,938,640,775,102,49,860,3790,17,0,0,535,0,428,73,-0.05,A,2642.75,3674
20141231,2014,4,AMD,ADVANCED MICRO DEVICES,A-,3767,187,1040,805,776,177,48,604,3580,-364,0,0,187,0,382,95,-0.53,A,2071.92,3674
20150331,2015,1,AMD,ADVANCED MICRO DEVICES,A-,3428,17,906,677,778,235,46,523,3411,-180,0,0,17,0,373,22,-0.23,A,2085.04,3674
20150630,2015,2,AMD,ADVANCED MICRO DEVICES,A-,3381,-141,829,829,779,235,45,533,3522,-181,0,0,-141,0,369,39,-0.46,A,1869.6,3674
20150930,2015,3,AMD,ADVANCED MICRO DEVICES,A-,3229,-336,755,755,790,230,42,480,3565,-197,0,0,-336,0,349,64,-0.72,A,1358.8,3674
20151231,2015,4,AMD,ADVANCED MICRO DEVICES,A-,3109,-412,785,785,792,230,34,467,3521,-102,0,0,-412,0,338,96,-0.84,A,2273.04,3674
20160331,2016,1,AMD,ADVANCED MICRO DEVICES,A-,2981,-503,716,716,793,230,33,523,3484,-109,0,0,-503,0,347,26,-0.14,A,2260.05,3674
20160630,2016,2,AMD,ADVANCED MICRO DEVICES,A-,3316,-413,957,957,795,226,33,520,3729,69,0,0,-413,0,360,47,-0.05,A,4086.3,3674
20160930,2016,3,AMD,ADVANCED MICRO DEVICES,A-,3616,385,1258,1258,926,0,33,524,3231,-406,0,0,385,0,376,56,-0.56,A,6398.66,3674
20161231,2016,4,AMD,ADVANCED MICRO DEVICES,A-,3321,416,1264,1264,935,0,34,521,2905,-51,0,0,416,11,385,77,-0.6,A,10602.9,3674
20170331,2017,1,AMD,ADVANCED MICRO DEVICES,A-,3299,409,945,722,942,0,34,511,2890,-33,0,0,409,,394,23,-0.04,A,13706.1,3674
20170630,2017,2,AMD,ADVANCED MICRO DEVICES,A-,3370,417,846,760,947,42,35,542,2953,-42,0,0,417,,412,35,-0.08,A,11818.56,3674
20170930,2017,3,AMD,ADVANCED MICRO DEVICES,A-,3586,520,881,879,965,70,36,537,3066,61,0,0,520,,452,69,-0.01,A,12303.75,3674
20171231,2017,4,AMD,ADVANCED MICRO DEVICES,A-,3540,611,1187,1185,967,70,39,528,2929,-19,0,0,611,11,454,113,-0.03,A,9940.76,3674
20180331,2018,1,AMD,ADVANCED MICRO DEVICES,A-,3763,715,1048,1045,969,223,44,597,3048,81,0,0,715,,477,46,0.08,A,9738.45,3674
20180630,2018,2,AMD,ADVANCED MICRO DEVICES,A-,4103,879,988,948,975,223,42,581,3224,116,0,0,879,,499,89,0.2,A,14615.25,3674
20180930,2018,3,AMD,ADVANCED MICRO DEVICES,A-,4347,1125,1061,1046,999,136,41,563,3222,102,0,0,1125,,511,122,0.31,A,30859.11,3674
20181231,2018,4,AMD,ADVANCED MICRO DEVICES,A-,4556,1266,1161,1078,1005,136,43,515,3290,38,0,0,1266,11,509,163,0.34,A,18552.3,3674
20190331,2019,1,AMD,ADVANCED MICRO DEVICES,A-,4931,1788,1199,978,1082,108,46,511,3143,16,0,0,1788,,538,62,0.01,A,27612.64,3674
20190630,2019,2,AMD,ADVANCED MICRO DEVICES,A-,5102,1901,1133,963,1086,38,52,520,3201,35,0,0,1901,,555,120,0.05,A,32981.82,3674
20190930,2019,3,AMD,ADVANCED MICRO DEVICES,A-,5253,2176,1214,1156,1114,38,60,509,3077,120,0,0,2176,,591,175,0.16,A,32294.86,3674
20191231,2019,4,AMD,ADVANCED MICRO DEVICES,A-,6028,2827,1507,1466,1170,43,64,499,3201,170,0,0,2827,11,601,217,0.31,A,53656.2,3674
20200331,2020,1,AMD,ADVANCED MICRO DEVICES,A-,5864,3037,1389,1330,1171,,68,483,2827,162,0,0,3037,,641,55,0.14,A,53257.08,3674
20200630,2020,2,AMD,ADVANCED MICRO DEVICES,A-,6583,3305,1779,1775,1174,200,72,463,3278,157,0,0,3305,,675,146,0.27,A,61764.14,3674
20200930,2020,3,AMD,ADVANCED MICRO DEVICES,A-,7023,3867,1775,1296,1202,,82,483,3156,390,0,0,3867,,781,220,0.6,A,98551.98,3674
20201231,2020,4,AMD,ADVANCED MICRO DEVICES,A-,8962,5837,2290,1595,1211,41,90,518,3125,1781,0,0,5837,11,867,294,2.1,A,111060.81,3674
20210331,2021,1,AMD,ADVANCED MICRO DEVICES,A-,10047,6477,3116,1763,1215,,95,492,3570,555,0,0,6477,,914,66,0.46,A,95377.5,3674
20210630,2021,2,AMD,ADVANCED MICRO DEVICES,A-,10691,7065,3793,2623,1213,,97,493,3626,710,0,0,7065,,990,130,1.04,A,113937.09,3674
20210930,2021,3,AMD,ADVANCED MICRO DEVICES,A-,11153,7136,3608,2440,1212,312,97,492,4017,923,0,0,7136,,1133,215,1.8,A,124714.8,3674
20100331,2010,2,APD,AIR PRODUCTS & CHEMICALS INC,A,13152.6,5265.6,230.9,230.9,212.353,874.9,217.3,1207.6,7734.3,252,0,0,5265.6,440.1,266.7,516.9,2.38,A,15703.5044,2810
20100630,2010,3,APD,AIR PRODUCTS & CHEMICALS INC,A,12999.4,5231.4,405.3,405.3,212.537,821.6,214.4,1106.4,7627.5,253.2,0,0,5231.4,473.6,270.5,757.2,3.57,A,13774.523,2810
20100930,2010,4,APD,AIR PRODUCTS & CHEMICALS INC,A,13505.9,5546.9,374.3,374.3,213.803,468.5,214.6,1200.3,7808.3,272.1,0,0,5546.9,335.1,263.1,1030.9,4.85,A,17707.1645,2810
20101231,2011,1,APD,AIR PRODUCTS & CHEMICALS INC,A,13459.7,5810,247.2,247.2,214.92,374.6,,1189.3,7482.5,268.6,0,0,5810,392.3,255.7,306.9,1.15,A,19546.974,2810
20110331,2011,2,APD,AIR PRODUCTS & CHEMICALS INC,A,13820.7,5825.2,270.3,270.3,211.897,684.1,415.3,1234.3,7821.5,304.3,0,0,5825.2,406.2,269.9,612.7,2.49,A,19108.8715,2810
20110630,2011,3,APD,AIR PRODUCTS & CHEMICALS INC,A,14451.5,6232.2,430.1,430.1,213.133,443.4,212.3,1264.1,8054.5,326.5,0,0,6232.2,470.8,263.8,965.3,3.89,A,20371.2521,2810
20110930,2011,4,APD,AIR PRODUCTS & CHEMICALS INC,A,14290.7,5795.8,422.5,422.5,210.185,634.7,206.7,1153.1,8352,324.8,0,0,5795.8,570.1,271.1,1351.7,5.33,A,16051.8285,2810
20111231,2012,1,APD,AIR PRODUCTS & CHEMICALS INC,A,14391.3,5909,407.3,407.3,210.606,731.8,203,1127.3,8334.2,248.1,0,0,5909,599.5,259.1,349.7,1.07,A,17941.5251,2810
20120331,2012,2,APD,AIR PRODUCTS & CHEMICALS INC,A,14955.8,6262.7,319.5,319.5,211.432,859.6,205.3,1107.8,8548.4,296,0,0,6262.7,651.5,267.1,734.9,2.39,A,19409.4576,2810
20120630,2012,3,APD,AIR PRODUCTS & CHEMICALS INC,A,14880.9,6513.6,361.2,361.2,211.707,421.4,212.2,1284.7,8233.5,484.5,0,0,6513.6,675.1,262.9,1166.5,4.08,A,17091.1061,2810
20120930,2012,4,APD,AIR PRODUCTS & CHEMICALS INC,A,16941.8,6477.2,454.4,454.4,212.476,707.7,220.3,2360,9926,138.7,0,0,6477.2,670.8,277.6,1521,4.73,A,17571.7652,2810
20121231,2013,1,APD,AIR PRODUCTS & CHEMICALS INC,A,17393.1,6299.3,545.6,545.6,207.625,928.4,218.5,2365.5,10551.2,278.3,0,0,6299.3,723.9,301.5,357,1.32,A,17444.6525,2810
20130331,2013,2,APD,AIR PRODUCTS & CHEMICALS INC,A,17221.2,6365.5,401.6,401.6,208.331,1336.5,226.2,2330,10305.1,290.4,0,0,6365.5,715.3,298.9,707.3,2.71,A,18149.7967,2810
20130630,2013,3,APD,AIR PRODUCTS & CHEMICALS INC,A,17491.3,6540.8,418.8,418.8,209.646,1482.1,229.7,2332,10428.1,288.4,0,0,6540.8,714.7,304.8,1115.4,4.08,A,19197.2842,2810
20130930,2013,4,APD,AIR PRODUCTS & CHEMICALS INC,A,17850.1,7042.1,450.4,450.4,211.179,1217.3,232.6,2371.1,10275.4,137.1,0,0,7042.1,827.2,294.8,1524.2,4.79,A,22505.346,2810
20131231,2014,1,APD,AIR PRODUCTS & CHEMICALS INC,A,17915.2,7264,387.6,387.6,211.673,1147.5,234.2,2343.4,10133.8,290.2,0,0,7264,831.6,314.4,391.1,1.36,A,23660.8079,2810
20140331,2014,2,APD,AIR PRODUCTS & CHEMICALS INC,A,17963,7370.9,356.9,356.9,212.276,1173.9,229.1,2288.1,10091.6,283.5,0,0,7370.9,826.5,296.6,802.2,2.69,A,25269.335,2810
20140630,2014,3,APD,AIR PRODUCTS & CHEMICALS INC,A,18316.2,7696.7,337.6,337.6,213.016,1185,239,2278.1,10118.6,314,0,0,7696.7,858.3,305.8,1264.9,4.17,A,27398.1179,2810
20140930,2014,4,APD,AIR PRODUCTS & CHEMICALS INC,A,17779.1,7365.8,336.6,336.6,213.539,1294,254.6,1853.1,9970.5,104,0,0,7365.8,995.5,283.9,1684.2,4.64,A,27798.507,2810
20141231,2015,1,APD,AIR PRODUCTS & CHEMICALS INC,A,17635.4,7351.5,238.8,238.8,214.274,1337.7,235.5,1785.9,9843.4,324.6,0,0,7351.5,1019.5,292.6,446.5,1.52,A,30904.739,2810
20150331,2015,2,APD,AIR PRODUCTS & CHEMICALS INC,A,17493.8,7332.5,195.7,195.7,214.765,1418.7,233.3,1708.8,9737.5,290,0,0,7332.5,1101.8,276.1,817.6,2.89,A,32489.6492,2810
20150630,2015,3,APD,AIR PRODUCTS & CHEMICALS INC,A,17671.5,7586,215.3,215.3,214.982,1172.7,233,1705.3,9662.3,318.8,0,0,7586,1030.4,274.9,1214.7,4.37,A,29415.9871,2810
20150930,2015,4,APD,AIR PRODUCTS & CHEMICALS INC,A,17438.1,7249,206.4,206.4,215.359,1929.9,234.6,1639.6,10057,344.5,0,0,7249,903.3,232.8,1614.8,5.98,A,27475.5012,2810
20151231,2016,1,APD,AIR PRODUCTS & CHEMICALS INC,A,17260.3,7367.1,279.1,279.1,215.65,1947.3,214.7,1606.4,9761.3,363.6,0,0,7367.1,831.2,190.8,350.6,1.3,A,28058.2215,2810
20160331,2016,2,APD,AIR PRODUCTS & CHEMICALS INC,A,16810.8,6916.6,313.1,313.1,216.082,2244.8,213.9,1650.5,9757.7,-473.3,0,0,6916.6,882.6,186,534.8,2.59,A,31126.6121,2810
20160630,2016,3,APD,AIR PRODUCTS & CHEMICALS INC,A,17083.5,7045.4,514.8,514.8,216.55,1758.1,213.5,1626.4,9903.3,346.8,0,0,7045.4,904.6,187.1,797.3,3.75,A,30758.762,2810
20160930,2016,4,APD,AIR PRODUCTS & CHEMICALS INC,A,18055.3,7079.6,1501.3,1501.3,217.351,1307.1,212.5,1638.2,10841.9,394,0,0,7079.6,767.1,192.7,1055.8,5.08,A,32676.5493,2810
20161231,2017,1,APD,AIR PRODUCTS & CHEMICALS INC,A,15956.2,7161.5,655.5,655.5,217.59,1029.4,206.1,1187.8,8695.1,299.8,0,0,7161.5,679,179.7,239.2,1.16,A,31293.7938,2810
20170331,2017,2,APD,AIR PRODUCTS & CHEMICALS INC,A,17871.5,9317.4,3292.5,1869.3,217.724,542.8,211.8,1204.8,8451.3,2130,0,0,9317.4,650.7,192.4,532.2,2.55,A,29455.88,2810
20170630,2017,3,APD,AIR PRODUCTS & CHEMICALS INC,A,17853.8,9412.4,3348.7,2332.6,217.957,559.4,216.9,1068.9,8343.9,101.9,0,0,9412.4,634.1,198.7,806.8,3.03,A,31180.9284,2810
20170930,2017,4,APD,AIR PRODUCTS & CHEMICALS INC,A,18467.2,10086.2,3677.6,3273.6,218.346,560.4,231,1089.8,8281.7,468.7,0,0,10086.2,778.4,200.3,1039.7,5.2,A,33018.2821,2810
20171231,2018,1,APD,AIR PRODUCTS & CHEMICALS INC,A,18208.8,10215.3,3129.7,2722.6,218.939,98.4,227.9,1219.9,7887.6,154.6,0,0,10215.3,719.2,206.2,256.6,0.71,A,35923.5111,2810
20180331,2018,2,APD,AIR PRODUCTS & CHEMICALS INC,A,18511.1,10580.8,3203.9,3066.9,219.194,124.1,240,1259.4,7817.9,416.4,0,0,10580.8,699.7,209.1,572.5,2.61,A,34858.4218,2810
20180630,2018,3,APD,AIR PRODUCTS & CHEMICALS INC,A,19206,10486,2993.8,2986.5,219.272,95.4,245.6,1243.1,8396,473.9,0,0,10486,678.6,203.6,1158.1,4.57,A,34147.2286,2810
20180930,2018,4,APD,AIR PRODUCTS & CHEMICALS INC,A,19178.3,10857.5,2976,2791.3,219.516,460.9,257.2,1227.4,8002,452.9,0,0,10857.5,775.1,206.4,1568.4,6.64,A,36670.1478,2810
20181231,2019,1,APD,AIR PRODUCTS & CHEMICALS INC,A,19142,10882.9,2935.6,2923.3,219.631,453.3,258,1197.3,7938.6,347.5,0,0,10882.9,768.9,204.6,403.4,1.58,A,35151.9416,2810
20190331,2019,2,APD,AIR PRODUCTS & CHEMICALS INC,A,19244.5,11165.7,2738.5,2735.9,220.133,488.6,262.1,1230.5,7741.1,421.3,0,0,11165.7,805.4,206.9,963.5,3.49,A,42036.5977,2810
20190630,2019,3,APD,AIR PRODUCTS & CHEMICALS INC,A,19531.9,11386.1,2696.8,2696.8,220.355,546.4,269.1,1261.5,7805.3,488,0,0,11386.1,823.2,206.6,1507.6,5.71,A,49881.7614,2810
20190930,2019,4,APD,AIR PRODUCTS & CHEMICALS INC,A,18942.8,11053.6,2414.7,2248.7,220.415,98.6,293.6,1216.6,7554.5,503.2,0,0,11053.6,793.8,204.8,1989.7,7.99,A,48901.2719,2810
20191231,2020,1,APD,AIR PRODUCTS & CHEMICALS INC,A,19651.6,11556,2406.1,2406.1,220.678,143.4,289.2,1232,7721.8,475.6,0,0,11556,810.5,219.4,447.7,2.15,A,51857.1232,2810
20200331,2020,2,APD,AIR PRODUCTS & CHEMICALS INC,A,19501.2,11371.9,2220.1,2220.1,220.855,134.6,294.7,1163.2,7777.5,477.8,0,0,11371.9,844.4,220.9,930.6,4.38,A,44084.8666,2810
20200630,2020,3,APD,AIR PRODUCTS & CHEMICALS INC,A,24782.1,11659.3,6437.1,3921.4,220.895,906.3,290.6,1180.2,12758.7,446.5,0,0,11659.3,942,196.8,2045.2,6.4,A,53337.3067,2810
20200930,2020,4,APD,AIR PRODUCTS & CHEMICALS INC,A,25168.5,12079.8,6357.9,5253,221.017,548.4,310.5,1327.3,12725.4,486.8,0,0,12079.8,962.6,222.7,2509,8.59,A,65832.1236,2810
20201231,2021,1,APD,AIR PRODUCTS & CHEMICALS INC,A,26088.1,12683.6,6200,5788,221.277,915.3,323.7,1376.4,13016.2,482,0,0,12683.6,1003,226.2,664.2,2.13,A,60457.3019,2810
20210331,2021,2,APD,AIR PRODUCTS & CHEMICALS INC,A,26158.9,12726.2,6195.5,5786.3,221.314,888.5,329.3,1363.8,13024.1,473.1,0,0,12726.2,1050.8,231.4,1227.8,4.26,A,62264.4808,2810
20210630,2021,3,APD,AIR PRODUCTS & CHEMICALS INC,A,26252.1,13082.9,5816.5,4291.6,221.365,499.9,335.7,1375.5,12760.5,533.6,0,0,13082.9,1078.2,236.5,1847.8,6.63,A,63682.2832,2810
20210930,2021,4,APD,AIR PRODUCTS & CHEMICALS INC,A,26859.2,13539.7,5800.8,4468.9,221.397,565.5,332.6,1332.2,12771.2,610.4,0,0,13539.7,1180.9,227.8,2464.2,9.16,A,56701.9857,2810
20100331,2010,1,ALK,ALASKA AIR GROUP INC,BBB-,5015.7,885.4,1171.2,117.7,35.736,158.2,56.2,0,4130.3,5.3,0,0,885.4,170.1,81.4,25.9,0.15,A,1473.3953,4512
20100630,2010,2,ALK,ALASKA AIR GROUP INC,BBB-,5107,939.9,1272.7,108.1,35.71,154.3,58,0,4167.1,58.6,0,0,939.9,207.8,86.4,111.8,1.79,A,1605.1645,4512
20100930,2010,3,ALK,ALASKA AIR GROUP INC,BBB-,5120.1,1073.5,1317.7,129.2,35.949,233.8,57.8,0,4046.6,122.4,0,0,1073.5,251.7,94.1,153.9,5.21,A,1834.4775,4512
20101231,2010,4,ALK,ALASKA AIR GROUP INC,BBB-,5016.6,1105.4,1208.2,89.5,35.924,221.2,58.5,0,3911.2,64.8,0,0,1105.4,279.9,92.6,183,7.01,A,2036.5316,4512
20110331,2011,1,ALK,ALASKA AIR GROUP INC,BBB-,5111.4,1170.1,1042.5,60.2,35.875,169.8,60.3,0,3941.3,74.2,0,0,1170.1,321.3,100.5,149.1,2.06,A,2275.1925,4512
20110630,2011,2,ALK,ALASKA AIR GROUP INC,BBB-,5233.8,1206.5,1153.5,67,36.063,253.9,61.7,0,4027.3,28.8,0,0,1206.5,347.9,104,241.1,2.86,A,2468.873,4512
20110930,2011,3,ALK,ALASKA AIR GROUP INC,BBB-,5260.2,1264.3,1265.8,67.5,35.646,213.6,62.2,0,3995.9,77.5,0,0,1264.3,398.2,102,294.5,5.02,A,2006.5133,4512
20111231,2011,4,ALK,ALASKA AIR GROUP INC,BBB-,5195,1173.2,1140.9,102.2,35.475,207.9,62.7,0,4021.8,64,0,0,1173.2,362.9,104.1,387.4,6.81,A,2663.8178,4512
20120331,2012,1,ALK,ALASKA AIR GROUP INC,BBB-,5382,1218,1141.2,48.2,71.196,210.1,63.7,0,4164,40.8,0,0,1218,405.2,105.7,121.7,0.57,A,2550.2407,4512
20120630,2012,2,ALK,ALASKA AIR GROUP INC,BBB-,5423.6,1283,1185.4,35.4,70.724,183.4,65.8,0,4140.6,67.5,0,0,1283,447.5,105.3,304.8,1.52,A,2538.9916,4512
20120930,2012,3,ALK,ALASKA AIR GROUP INC,BBB-,5436.1,1439.2,1185.6,27.5,70.165,167.2,65.9,0,3996.9,163.4,0,0,1439.2,484.9,104.5,339.7,3.83,A,2459.9849,4512
20121231,2012,4,ALK,ALASKA AIR GROUP INC,BBB-,5505,1421,1252,122,70.377,161,68.6,0,4084,44.3,0,0,1421,446,100.5,518,4.47,A,3032.5449,4512
20130331,2013,1,ALK,ALASKA AIR GROUP INC,BBB-,5644,1462,1265,95,70.493,106,69,0,4182,37,0,0,1462,492,105,103,0.52,A,4508.7323,4512
20130630,2013,2,ALK,ALASKA AIR GROUP INC,BBB-,5852,1543,1429,57,70.009,110,67,0,4309,104,0,0,1543,496,117,258,2,A,3640.468,4512
20130930,2013,3,ALK,ALASKA AIR GROUP INC,BBB-,5862,1802,1445,41,69.651,111,67,0,4060,289,0,0,1802,554,117,395,6.12,A,4361.5456,4512
20131231,2013,4,ALK,ALASKA AIR GROUP INC,BBB-,5838,2029,1330,80,68.746,117,67,0,3809,78,0,0,2029,709,118,566,7.26,A,5043.894,4512
20140331,2014,1,ALK,ALASKA AIR GROUP INC,BBB-,6061,2095,1420,90,68.789,113,70,0,3966,94,0,0,2095,725,127,93,1.37,A,6418.7016,4512
20140630,2014,2,ALK,ALASKA AIR GROUP INC,BBB-,6314,2200,1510,22,68.369,114,73,0,4114,165,0,0,2200,725,133,350,3.76,A,6498.4735,4512
20140930,2014,3,ALK,ALASKA AIR GROUP INC,BBB-,6236,2229,1343,34,133.469,115,75,0,4007,198,0,0,2229,738,123,559,3.35,A,5811.2403,4512
20141231,2014,4,ALK,ALASKA AIR GROUP INC,BBB-,6181,2127,1217,107,131.481,117,76,0,4054,148,0,0,2127,750,124,694,4.47,A,7857.3046,4512
20150331,2015,1,ALK,ALASKA AIR GROUP INC,BBB-,6410,2166,1312,51,130.444,118,76,0,4244,149,0,0,2166,753,136,279,1.13,A,8632.7839,4512
20150630,2015,2,ALK,ALASKA AIR GROUP INC,BBB-,6480,2219,1192,45,128.025,116,79,0,4261,234,0,0,2219,718,148,559,2.93,A,8248.6508,4512
20150930,2015,3,ALK,ALASKA AIR GROUP INC,BBB-,6564,2365,1258,88,126.701,117,81,0,4199,274,0,0,2365,746,135,668,5.08,A,10066.3945,4512
20151231,2015,4,ALK,ALASKA AIR GROUP INC,BBB-,6533,2411,1328,73,125.175,115,84,0,4122,191,0,0,2411,682,148,831,6.61,A,10077.8393,4512
20160331,2016,1,ALK,ALASKA AIR GROUP INC,BBB-,6829,2455,1564,78,123.913,116,88,0,4374,184,0,0,2455,678,143,119,1.47,A,10163.3443,4512
20160630,2016,2,ALK,ALASKA AIR GROUP INC,BBB-,7035,2627,1607,81,123.08,117,92,0,4408,260,0,0,2627,721,136,340,3.58,A,7174.3332,4512
20160930,2016,3,ALK,ALASKA AIR GROUP INC,BBB-,8699,2864,3226,1818,123.266,275,101,0,5835,256,0,0,2864,733,150,509,5.66,A,8118.2988,4512
20161231,2016,4,ALK,ALASKA AIR GROUP INC,BBB-,9962,2931,1580,328,123.328,319,82,2077,7031,114,0,0,2931,463,161,678,6.59,A,10942.8934,4512
20170331,2017,1,ALK,ALASKA AIR GROUP INC,BBB-,10302,3014,1710,183,123.729,332,90,2081,7288,93,0,0,3014,509,214,216,0.75,A,11410.2884,4512
20170630,2017,2,ALK,ALASKA AIR GROUP INC,BBB-,10720,3264,1922,198,123.521,337,90,2077,7456,293,0,0,3264,598,242,512,3.12,A,11087.245,4512
20170930,2017,3,ALK,ALASKA AIR GROUP INC,BBB-,10739,3491,1740,144,123.387,334,95,2069,7248,259,0,0,3491,682,242,841,5.22,A,9410.7265,4512
20171231,2017,4,ALK,ALASKA AIR GROUP INC,BBB-,10740,3721,1621,194,123.061,307,97,2076,7019,315,0,0,3721,454,232,1026,7.79,A,9046.2141,4512
20180331,2018,1,ALK,ALASKA AIR GROUP INC,BBB-,10848,3439,1534,177,123.35,387,94,2075,7409,4,0,0,3439,372,219,235,0.03,A,7642.766,4512
20180630,2018,2,ALK,ALASKA AIR GROUP INC,BBB-,11055,3593,1574,102,123.204,314,97,2073,7462,193,0,0,3593,437,229,423,1.6,A,7440.2896,4512
20180930,2018,3,ALK,ALASKA AIR GROUP INC,BBB-,10893,3791,1407,174,123.361,345,99,2071,7102,217,0,0,3791,494,220,554,3.36,A,8494.6385,4512
20181231,2018,4,ALK,ALASKA AIR GROUP INC,BBB-,10912,3751,1236,105,123.194,486,108,2070,7161,23,0,0,3751,512,230,960,3.55,A,7496.3549,4512
